"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2980","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:20:46,FALSE,NA,"1258461792080101377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VinceRowan",113,TRUE,FALSE,NA,NA
"2981","@TeaPainUSA @realDonaldTrump At the rate we're going now it will be amazingly lucky if the Trump/COVID-19 collusion… https://t.co/DdJHCEsCTv",FALSE,0,"TeaPainUSA",2020-05-07 18:20:46,TRUE,"1258427272954023938","1258461790356324354","2421067430","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nazosan2",0,FALSE,FALSE,NA,NA
"2982","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 18:20:38,FALSE,NA,"1258461756290105353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","up_weekly",1583,TRUE,FALSE,NA,NA
"2983","RT @hflax1: @pbump As with all things, don't ask a question if you don't want to know the answer.
@realDonaldTrump desperately doesn't want…",FALSE,0,NA,2020-05-07 18:20:38,FALSE,NA,"1258461754784387072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Redphilly",16,TRUE,FALSE,NA,NA
"2984","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:20:37,FALSE,NA,"1258461753714900993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mehitabel1234",1300,TRUE,FALSE,NA,NA
"2985","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:20:35,FALSE,NA,"1258461745187872768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oldude9",1300,TRUE,FALSE,NA,NA
"2986","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:20:23,FALSE,NA,"1258461692318453760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keepondontstop",659,TRUE,FALSE,NA,NA
"2987","RT @RepDustyJohnson: Beef is flying off the shelves, while our cattle producers can barely make ends meet. Something doesn’t add up. I’m gr…",FALSE,0,NA,2020-05-07 18:20:21,FALSE,NA,"1258461684122910721",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","s_kupp",29,TRUE,FALSE,NA,NA
"2988","RT @lifebiomedguru: Calling #BS on the ""We don't know if antibodies mean immunity"" re: COVID-19.  1.3 Million have recovered.  It's scam me…",FALSE,0,NA,2020-05-07 18:20:15,FALSE,NA,"1258461660697722881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Srle88985107",78,TRUE,FALSE,NA,NA
"2989","When your #Covid_19 Response &amp;   handling of the resulting economic meltdown is so bad that you have to use… https://t.co/tcl1eShds2",FALSE,0,NA,2020-05-07 18:19:59,TRUE,NA,"1258461593433751552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b2savage",0,FALSE,FALSE,NA,NA
"2990","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 18:19:59,FALSE,NA,"1258461592456515585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","momdcy",1128,TRUE,FALSE,NA,NA
"2991","Hey #UK and #USA citizens! You are fucked by #COVID__19 and you voted for this disaster. Is that called „irony“?Ask… https://t.co/Nn34PP44aH",FALSE,0,NA,2020-05-07 18:19:58,TRUE,NA,"1258461588564172805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buegelblech",0,FALSE,FALSE,NA,NA
"2992","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:19:54,FALSE,NA,"1258461573628207105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RachelLucca1",659,TRUE,FALSE,NA,NA
"2993","RT @love4thegameAK: Q Drop 4137 5.7.20  #FactsMatter
@realDonaldTrump 2020 🇺🇸
(1/2)

https://t.co/r872REp3j6📁
Russia using HCQ to treat COV…",FALSE,0,NA,2020-05-07 18:19:54,FALSE,NA,"1258461572696911872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CathyMa89042026",8,TRUE,FALSE,NA,NA
"2994","@realDonaldTrump is the worst symptom of the COVID-19.",FALSE,0,"realDonaldTrump",2020-05-07 18:19:44,FALSE,NA,"1258461530410057731","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bananamonte",0,FALSE,FALSE,NA,NA
"2995","@WhiteHouse @POTUS @PressSec @realDonaldTrump @KatrinaPierson @CNNPolitics @FoxNews Forrest Trump has been exposed… https://t.co/PYLvZ7dLAm",FALSE,0,"WhiteHouse",2020-05-07 18:19:42,TRUE,NA,"1258461523346968577","822215673812119553","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ulysses2008",0,FALSE,FALSE,NA,NA
"2996","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:19:38,FALSE,NA,"1258461505437270016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clairemontes7",1300,TRUE,FALSE,NA,NA
"2997","RT @CaslerNoel: Trump could have been spreading Covid-19 to everyone in that factory on Tuesday because he didn’t want to look bad in a cam…",FALSE,0,NA,2020-05-07 18:19:32,FALSE,NA,"1258461477733728256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","heysyd",462,TRUE,FALSE,NA,NA
"2998","@Timcast Do you think Covid-19 could be a ploy to separate wealth from the masses to the elite? @Timcast @joerogan… https://t.co/SNBgvZ4hOa",FALSE,0,"Timcast",2020-05-07 18:19:24,TRUE,"1258100993486659592","1258461447245291520","27000730","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The1onlyGabriel",0,FALSE,FALSE,NA,NA
"2999","@realDonaldTrump @GovChristie Commissioner Kim Gibbs came under fire for attending an April 15 protest against Gov.… https://t.co/FsI8Rc4Z4U",FALSE,1,"realDonaldTrump",2020-05-07 18:19:24,TRUE,"1258448363281952768","1258461445634785282","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","azul75002",0,FALSE,FALSE,NA,NA
"3000","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:19:21,FALSE,NA,"1258461432447819776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NoodleSparklez",113,TRUE,FALSE,NA,NA
"3001","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:19:18,FALSE,NA,"1258461420942917633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MableSisk",659,TRUE,FALSE,NA,NA
"3002","He has been exposed... @realDonaldTrump must quarantine fo 14 days correct.
Coronavirus: Trump valet tests positive… https://t.co/0syTwIhyV9",FALSE,0,NA,2020-05-07 18:19:16,TRUE,NA,"1258461411090497537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JerryMead9",0,FALSE,FALSE,NA,NA
"3003","CDC Guidelines are for those who are EXPOSED to COVID19 need to Self-Quarantine for 14 days. 

Someone hide his pho… https://t.co/YykI39zjlO",FALSE,1,NA,2020-05-07 18:19:11,TRUE,NA,"1258461392773898240",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>","MaMoosie",0,FALSE,FALSE,NA,NA
"3004","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:19:07,FALSE,NA,"1258461376084766720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LLKmakenup",113,TRUE,FALSE,NA,NA
"3005","RT @EWADJD_D: At risk person @realDonaldTrump has been exposed to #Covid_19 by a person in the White House who serves him food and tested p…",FALSE,0,NA,2020-05-07 18:19:04,FALSE,NA,"1258461360792506371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MENCardinal",8,TRUE,FALSE,NA,NA
"3006","RT @love4thegameAK: Q Drop 4137 5.7.20 #SaveAmerica
@realDonaldTrump 2020 
(2/2)

https://t.co/r872REp3j6📁
Russia using HCQ to treat COVID-…",FALSE,0,NA,2020-05-07 18:18:56,FALSE,NA,"1258461329939001344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michael22019103",9,TRUE,FALSE,NA,NA
"3007","@JoeBiden @realDonaldTrump Under 15 U.S.C. § 9021(a)(3)(A)(ii)(I)(ii), which states: ""the individual has to quit hi… https://t.co/lGbjUB6CRX",FALSE,0,"JoeBiden",2020-05-07 18:18:47,TRUE,NA,"1258461289476755456","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","s_d4229",0,FALSE,FALSE,NA,NA
"3008","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:18:45,FALSE,NA,"1258461281201209345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MonstahofCookie",659,TRUE,FALSE,NA,NA
"3009","RT @mosglorum: @realDonaldTrump @realDonaldTrump , As you know , I designated this day to be a National Day of Me. As our Nation falls Deep…",FALSE,0,NA,2020-05-07 18:18:42,FALSE,NA,"1258461270770098187",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mosglorum",2,TRUE,FALSE,NA,NA
"3010","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:18:34,FALSE,NA,"1258461237505134597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jao860",659,TRUE,FALSE,NA,NA
"3011","RT @OH2AZ78: @rscook @AimeeDearmon @CheyenneDancer If only there was a COVID-19 committee to coordinate testing labs, scientists and doctor…",FALSE,0,NA,2020-05-07 18:18:31,FALSE,NA,"1258461224645332993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SammyAce17",5,TRUE,FALSE,NA,NA
"3012","RT @Raga1mon: @RVAwonk Feel sorry for the valet, fingers crossed @realDonaldTrump has Covid-19 Max Version!
#BoneSpursfinalService",FALSE,0,NA,2020-05-07 18:18:25,FALSE,NA,"1258461197776547842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CovidCorona8",6,TRUE,FALSE,NA,NA
"3013","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:18:23,FALSE,NA,"1258461188217683969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McelyeaAlan",659,TRUE,FALSE,NA,NA
"3014","Here’s what the @GOP and @realDonaldTrump think of people who have died of, can die of, will die of COVID-19. This… https://t.co/6TaDJQtVbr",FALSE,0,NA,2020-05-07 18:18:20,TRUE,NA,"1258461177010520064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","runner__runner",0,FALSE,FALSE,NA,NA
"3015","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:18:19,FALSE,NA,"1258461172392738816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mangrovegirl",659,TRUE,FALSE,NA,NA
"3016","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:18:13,FALSE,NA,"1258461149970018305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkahl66",1300,TRUE,FALSE,NA,NA
"3017","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:18:12,FALSE,NA,"1258461145322729474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PattyButts",113,TRUE,FALSE,NA,NA
"3018","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 18:18:11,FALSE,NA,"1258461141400989703",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gaye_gallops",518,TRUE,FALSE,NA,NA
"3019","@realDonaldTrump @realDonaldTrump , As you know , I designated this day to be a National Day of Me. As our Nation f… https://t.co/HLx5j7WjuF",FALSE,2,"realDonaldTrump",2020-05-07 18:18:10,TRUE,"1258432889303248896","1258461134203621376","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mosglorum",2,FALSE,FALSE,NA,NA
"3020","RT @2020Commander: Must see! Maybe bitchute will keep it up for all to see! Big pharma and money grabbing liars! That's why we are locked d…",FALSE,0,NA,2020-05-07 18:18:07,FALSE,NA,"1258461124976152576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TracyQuatkemey1",68,TRUE,FALSE,NA,NA
"3021","RT @IrasFixer: @PeterAlexander @realDonaldTrump personal valet is positive with covid-19, however, the SOB was in Arizona this week and pro…",FALSE,0,NA,2020-05-07 18:17:57,FALSE,NA,"1258461081317457921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrasFixer",2,TRUE,FALSE,NA,NA
"3022","RT @RepDustyJohnson: Beef is flying off the shelves, while our cattle producers can barely make ends meet. Something doesn’t add up. I’m gr…",FALSE,0,NA,2020-05-07 18:17:57,FALSE,NA,"1258461080986189824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SlowSledDog",29,TRUE,FALSE,NA,NA
"3023","RT @lifebiomedguru: Calling #BS on the ""We don't know if antibodies mean immunity"" re: COVID-19.  1.3 Million have recovered.  It's scam me…",FALSE,0,NA,2020-05-07 18:17:47,FALSE,NA,"1258461039181672449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meld86407242",78,TRUE,FALSE,NA,NA
"3024","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:17:36,FALSE,NA,"1258460994596212736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caldervillage5",659,TRUE,FALSE,NA,NA
"3025","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:17:36,FALSE,NA,"1258460993803489280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rightonQ17",113,TRUE,FALSE,NA,NA
"3026","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 18:17:26,FALSE,NA,"1258460952594432003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IllgJilly",659,TRUE,FALSE,NA,NA
"3027","@PeterAlexander @realDonaldTrump personal valet is positive with covid-19, however, the SOB was in Arizona this wee… https://t.co/1znarnLpf7",FALSE,4,"PeterAlexander",2020-05-07 18:17:24,TRUE,"1258424817486901249","1258460942783766529","91386979","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrasFixer",2,FALSE,FALSE,NA,NA
"3028","RT @CaslerNoel: Trump could have been spreading Covid-19 to everyone in that factory on Tuesday because he didn’t want to look bad in a cam…",FALSE,0,NA,2020-05-07 18:17:23,FALSE,NA,"1258460937956265988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonnySolstickan",462,TRUE,FALSE,NA,NA
"3029","@dvillella @realDonaldTrump Ignorant!!!  he’s not Covid 19 🤣 you people would blame him if a pop machine fell out o… https://t.co/bwdTzDKdAy",FALSE,0,"dvillella",2020-05-07 18:17:22,TRUE,"1257733501283110913","1258460934374383619","43014978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImTheStew",0,FALSE,FALSE,NA,NA
"3030","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 18:17:21,FALSE,NA,"1258460931123748866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosiePo70530805",113,TRUE,FALSE,NA,NA
"3031","RT @2runtherace: !!NEW Q - 4137!!
13:26:03 EST 
https://t.co/b4AFNWeqp3
Russia using HCQ to treat COVID-19?
Source of HCQ: China
China usin…",FALSE,0,NA,2020-05-07 18:17:20,FALSE,NA,"1258460924194652160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheQawakening",44,TRUE,FALSE,NA,NA
"3032",".@GavinNewsom @SpeakerPelosi don't even think about billing the American taxpayer's/Fed Gov for the narcotics, booz… https://t.co/32LlwQ2018",FALSE,0,NA,2020-05-07 18:17:18,TRUE,NA,"1258460917806792709",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaminePestilen1",0,FALSE,FALSE,NA,NA
"3033","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 18:17:12,FALSE,NA,"1258460892456349696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tobingal",100,TRUE,FALSE,NA,NA
"3034","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:17:07,FALSE,NA,"1258460871312977927",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mabelbea6",1300,TRUE,FALSE,NA,NA
"3035","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 18:17:06,FALSE,NA,"1258460867236188163",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peggydumptrump",1300,TRUE,FALSE,NA,NA
